Yexp,T,X1,X2,X3,X4,X5,X6,X7,X8
-20.151072305607794,1.0,0.24614559408049708,-0.6209789022437232,-0.5633851931858038,-0.1633572736932265,-0.1642853029413636,0.48679910591352343,-0.4975726786771177,-1.1089704519764885
28.071508815774514,1.0,-0.7358026261158,0.6453592527428643,0.4484289343812317,0.8094824052936921,1.666644187718729,0.14111183729413307,0.689040089620641,1.1655082648209119
-29.276220222252885,1.0,-0.5855945292019289,-0.08512933179267451,-0.7047464091714943,-1.2606115979065555,-1.0534096178946941,-1.7555146008693838,0.6517737654508029,-0.7748114790176099
-22.785566003262154,0.0,-0.8449146143401871,-0.8437199640881173,-1.167549795046207,-1.0406481295509764,-2.4530585382821064,-0.4168598126740299,-1.488671421186559,-0.7513491320583584
11.4651997591703,0.0,0.5031482445490065,-0.031522731604973826,0.14832876562028216,-0.004915613148906018,0.9669214064796098,-0.08417902086208118,1.11729154052115,-0.7902754949396134
31.80308755072983,0.0,0.7177943848706824,0.6643651498239326,-0.461452338899943,0.6813411687074719,0.10417643397142992,2.702199744249299,1.851332407138355,-0.32821065689775214
2.1017358242985438,1.0,-0.8315782796609517,-0.48561780245355146,0.6553534053746588,0.07998629664060083,-0.5587516255320564,-0.2329671885957717,-1.674542656452213e-05,-1.5312203328532625
-6.78037472211013,0.0,0.7944866950202233,-0.7615965076223796,0.6558180448373989,0.39431205902332456,-0.6526369628292774,-0.13988981022586316,0.17886683956785718,0.481479270731472
67.33591909050257,1.0,0.7874943152845912,2.2404098804982944,1.4337138456599043,1.0496414088185384,0.910036732685317,0.6940651052166451,0.6535111700922575,1.5087967410335346
45.98144497612253,1.0,0.5921602767626393,1.7990065732298293,0.6587883189011561,0.9497711141598174,1.8379906153065422,0.7362255482242692,0.7077081941944473,1.5319832339724297
-13.130000480421124,0.0,-0.48023922782830436,0.519966336129869,0.1017990369650762,0.4136174507626286,0.15635133719800093,-0.7007920310660818,0.08258183914517933,-0.631343221946384
-14.78375486137377,1.0,0.17484571048292857,0.6575122127635362,-0.1970254855981833,-0.15130090639560365,1.0490569909331964,-0.36612542765020606,-0.6456779266601741,0.4706226365386693
32.70947853251767,1.0,0.42476364242629844,0.5128116221427236,0.5014236866748232,0.9637174849872245,0.1421240058171952,1.4422855407497215,0.4882960078854744,-0.08148860140517543
18.786128173517692,0.0,0.9326308985913628,-0.05800249599061822,1.0397657375973652,-0.4375810495206155,-0.29369379450548283,0.05762080085849221,-0.7642541689732388,0.4109071681305153
-45.81771281387443,0.0,-1.1364034120344757,-0.9705532445923734,-0.6261310153456743,-0.9248565551638703,-0.8785896743155914,-1.060103200675373,-1.54666585765925,-0.1940973938101178
5.523083402926286,0.0,-0.4013209934200468,-0.5738975775303121,-0.44386589932026266,-0.5807006309046895,0.2768294155897051,1.489940251067329,-0.10117382387951485,-0.008557094216150527
-22.47226135775581,1.0,-0.8467116828143654,-1.1554119976967996,-1.4313931851349677,-0.7530860340777683,-1.077737165409915,-0.16262039887674792,0.4775048891278322,-0.16845096782680657
-19.499296250275815,1.0,0.4077854976091091,-0.21693771030892695,-1.1285343207131218,-0.49798760077258897,-0.11250773890371646,-1.3436964950317152,-0.9157231775904795,-0.9222030487825648
