Yexp,T,X1,X2,X3,X4,X5,X6,X7,X8,S
57.147991690943826,0.0,0.6637781062460928,0.4115304737106531,-0.10097355920253688,1.4375013186201087,1.9023726443994493,0.5313198891967793,1.4558196402012442,0.5759541037799037,0.0
38.03052412299934,1.0,-0.894400894314272,-1.41170146906465,0.44635933923051546,0.8920324749748144,1.0059960061968243,0.6937147366092489,1.3213154149029833,0.9256300256374249,1.4172191037473914
15.791024546878303,1.0,0.5894939024158339,0.8843527368180235,0.5374068309723595,1.5071965222886095,0.8387029605174211,0.7966103779126077,-0.01767368659873421,-0.6748658921619586,3.540351489575746
14.385243339491744,0.0,0.33379502078428375,-0.08155803069510927,0.34678424159114046,0.49250501766357396,0.14576506474464243,1.7026462727667615,-0.7126713123478984,-1.338710457828407,0.0
-2.9208987579115515,1.0,0.16869635001514738,0.0291726526207701,0.7812903220507053,-0.3959893121525415,-1.1398902010795666,1.4231991039347907,0.8689202693942185,-0.4568640330720786,1.5002894430513778
-91.69722822459009,0.0,0.15650967828644996,-2.1296437441205676,-3.319670495581855,-1.3431429419726462,-2.483869670711247,-0.41663754343155396,-1.4994396017935152,-2.161658036847203,-0.0
-0.549877691309917,1.0,-0.26948244397683485,0.6937444084793793,0.8154340470247387,0.0029790178889610545,0.4695815224272098,-0.7410979296909214,0.7691480778997465,0.11334984640534917,1.7685411181913662
17.148390820875655,0.0,-0.47998063955376646,-0.614855898111154,1.424911228100925,-0.06029892890122621,-0.6149475148861413,-0.019354930936142753,0.22597913535514677,1.2680237451391736,0.0
-41.813618225971126,0.0,0.7779609320228306,-0.2617168954814111,-1.213664925048855,-1.5948747187844297,0.007195639973174101,-1.9237871989685698,-0.365546736709392,0.3575213829694187,0.0
44.770006127035515,1.0,1.06752052372106,-0.7474210925193399,1.3051239662717986,-0.44612954065563093,1.471362980867944,0.03429285598340194,1.4463993132491346,2.5649959910369575,-0.22992790541810662
90.84018903096906,1.0,0.8448489530755785,1.0383518675365202,1.1468283283223975,0.7267023416526375,2.07450769094971,1.2102917451226387,1.0455600544096653,3.755346479414741,1.5224301287938742
131.62208668374114,0.0,1.6669674471686582,1.1582206953850704,2.243902096164129,2.7414530053345056,1.6266946962526512,1.6941405992925833,1.7327876749517104,3.141843420167431,0.0
-93.95278344416526,0.0,-0.19464236654004471,-1.8532773583233846,-1.253921197540849,-1.817759718911125,-2.0895419075804584,-1.9720190869954106,-2.5291543072438474,-2.4535568620010593,0.0
14.115527041579968,0.0,0.8922912129621413,0.5215844382217549,2.3097931813532706,0.6038035211676548,0.6011290190732491,0.09308917239879011,0.17365242313720866,0.2508635191039359,0.0
34.12899712355544,0.0,1.4159320179822814,0.664920646776521,1.478030581521286,1.218488458025496,0.24883126787461982,1.242732949254245,0.597613585696133,0.9786673671107814,0.0
76.14515503276314,0.0,-0.26129068652976944,0.10736341688053148,2.561660610015738,0.7859434269978794,1.6795965655799947,1.7321408394354951,1.0443386251770743,0.039169876108776494,0.0
