Yexp,T,X1,X2,X3,X4,X5,X6,X7,X8,S
-11.888038715790989,0.0,-0.11914119408137801,-0.5828951950141372,-1.084042399521643,-1.0420708210620357,-0.06866933457079286,-0.2495017894265636,-0.603498605999528,-0.9335364308769974,-0.0
0.8975146861111296,1.0,0.8655378354562963,1.951129987565017,-0.8830140940740786,0.9825676448549931,0.6493085062897138,1.4972123815603853,1.6080386956858292,-0.07236031149202776,-1.3152375440801458
6.159000802605535,0.0,-0.23110713227649324,0.7658687079534318,-0.0544665400197163,0.44020633048474095,-0.6748835682650963,1.4964188228050874,-0.24603390965130129,-0.21237841490954182,0.0
-19.12431406729609,0.0,-0.7028875028449157,0.03218122631935924,0.2828284393613477,1.0112735343115553,0.8863636637437182,-1.7752841500887242,-0.22856122610491006,-0.8935820919183187,-0.0
13.306675732428761,0.0,1.1160060497288549,0.26181424086588073,0.6363685838488944,0.31347962881938873,0.39046565985593373,0.32447814227005545,0.3605634049302208,0.28794793364266724,0.0
40.09249306504965,1.0,0.09803026213423895,0.6438726849788358,0.32580458031443515,-0.43171056390329277,1.343332948009152,0.7950405501363447,-1.0815494966530568,1.2227254037674695,1.3142231216352467
-17.66906897870099,0.0,0.003117906630014488,-0.18607696786637862,0.31017803223944507,0.30179780250204524,-0.8818841501325421,-1.1740252601308214,-0.6153127941935871,0.3197557597474062,-0.0
49.796137634181264,0.0,0.27263746479339424,1.3679939709495643,2.6916256290119795,0.7596775037294267,1.5129495022771753,0.6170035687431522,0.1502661375486282,2.667907692967907,0.0
9.104149302161748,0.0,-0.0070261924762486366,0.6432762187893767,0.7310288877352262,1.2756892014421641,-0.19930708511582304,-0.14768111740203688,-0.6218849070629028,0.43780395582425763,0.0
-30.74383414181383,0.0,-0.8941977410971763,-1.8915742434194587,-0.8282272739862921,-0.8790437839646507,-0.5550819423807942,-0.0318218685768375,-0.5873922433349891,0.4931281210966235,-0.0
13.842950432941477,1.0,-0.3023076009974865,-1.1407957279979106,-0.05217010006280229,-1.705541619807048,0.33260644541640433,1.0541019107108738,-0.7202491773085467,-0.40098935901349847,0.5963958594398486
20.570453878540146,1.0,-0.41122195619128676,0.7592598963680142,-1.843519480709217,0.4800672970377131,0.768458801009203,0.6059005977808777,-0.7525920218223716,-0.6371832116190901,-0.0976165494557604
2.4029517880149367,1.0,0.5056385390271204,0.6043636253153575,-0.5433254020661842,-0.6488884535942513,-0.20714556752044155,-0.8601721946384466,-0.7349890285969902,0.8104698219505044,2.655455509886145
41.7543225648089,1.0,1.5837887525711685,1.0355392297067716,0.7251938699243653,1.093894189035892,1.1156468181220651,0.8681580382334939,2.1303633539592686,2.271556607643915,4.7524687781147135
16.918611365052964,1.0,0.25800773415558503,0.13174932396069508,-0.04095997143514655,-1.2509738901992418,-0.18119115953192141,0.36189136541387507,-0.6364281092849468,0.806653495584502,-1.0054236300866244
7.508377751545043,1.0,0.4095166236210862,-0.36631580719937745,-0.7971712191863629,1.3671415248306518,0.4391971153742249,0.5841015072057189,0.1032031046807067,-0.030723332770532772,2.3997677232520864
32.95851355914925,0.0,0.8853221658585413,2.020192262470895,0.0451986113503908,1.1275551331379026,0.8181454120946859,1.3461138991121155,0.8045851960907185,0.5863934188603696,0.0
27.96697103718551,1.0,-0.7128044813026768,1.5467406008148266,2.2679151040802914,1.6931349066759416,-0.10313702035484848,1.0434331413649645,0.4295224232049595,0.34435553462839824,-0.4637747035183406
-50.89816115458378,0.0,-1.2571579315508157,-0.4153865719903304,-0.9253372538161808,-2.2123610539687446,-1.6409643449289646,-0.9612687714071293,-0.25422034825992684,-0.22483487226086907,-0.0
