Yexp,T,X1,X2,X3,X4,X5,X6,X7,X8,C
-15.066515556189799,0.0,-0.3098883564215208,1.1197653805497476,0.2621187691019419,-0.0848898242578397,-0.9428263614223501,0.44267860133977316,-0.9589509929970846,-0.6036660200937858,-0.9979509146347546
24.144534452931037,0.0,0.7926925183436916,1.0696282885138324,0.034883163926259564,0.3889963012449706,0.5427718889410884,-0.17905835286286736,0.9997330338194904,-0.8104776992851142,-1.4799901611306756
54.53299196239566,1.0,1.2975401735837955,1.3534358622868472,1.3613167926809666,0.12782894506217532,1.3781848711736007,0.5698628445719099,1.5717147449933428,2.168444513093054,0.18176914182802908
15.629830644906825,1.0,0.9664083811047395,0.08680787509071268,0.7235084468902544,1.1943662895358564,-0.37235382315586174,-0.15553004520901487,-0.2405127589425349,0.9980512335983412,0.9474841649850116
-23.394479388526708,1.0,0.45293460682157605,0.23018736578176063,-0.5648089199079527,-0.10599158128724692,-1.7804483192871206,-0.7909515023500313,1.6407405491485483,-0.228710863385554,0.22542156977698433
-1.6783514964005852,0.0,-0.5179390011426226,-0.18727254207450308,-1.0463418165982958,0.31362525964142113,0.3102735171602925,0.4055938312653448,-0.5251330366435994,-0.7108931144532901,-1.5266781423958218
11.767217966939151,1.0,0.5615049332025487,0.6064200896637469,0.6299990191154827,-0.1661423163170274,-1.1092550018236025,0.6313201116809788,0.30947726278404847,0.11838419459339186,0.3835543487324857
-22.625806945491178,0.0,0.1856355315882236,-0.5660481180274176,-0.26340201778446126,-0.14374800610617613,-0.29823629173052335,-0.420059974382326,-1.580436202271502,0.030771509591437405,-0.29768166885791814
28.65107089950523,0.0,-0.16391030454931022,1.022272206587215,-0.08454211985519297,1.2417209441135915,-1.0420277499403239,0.5847043203207617,2.685244975807907,1.4206449251101367,-0.2654210458733466
-27.990248852429758,0.0,-0.37299879900067484,-0.22415064364982717,-1.0622281788315038,-0.2591608955715001,0.4578678676149472,-0.33877419524447405,-1.1271407701397929,-0.5245468587217126,-0.4931601297808102
-17.388311650164013,0.0,-1.5443175885654679,-0.674128730984927,0.47217408475488587,-0.21014748154476448,-0.6177679438346382,0.3095677862863284,-1.0177106702199588,0.3798281228303633,-0.19515453455971665
17.44690572644168,1.0,-0.6630323816921526,1.2271457163396424,0.4639503031463896,0.28089640640560465,0.718568282762416,0.5578729321339697,0.49564727552822335,0.9840865503053041,0.3480887094430597
-56.42205294031601,0.0,-0.9699153593332611,-1.516027675208229,-0.788035363083939,-1.1560341796561282,-1.1059000604330016,-1.4084708716161718,-1.6264096250474165,-1.669219205357299,-1.4510456716970102
33.113186555935364,0.0,0.6787702638626165,0.7807349146586439,0.34746161290024785,1.2827949350407706,0.5732607926319773,0.0735731157654527,0.5783966341144091,0.2918690309299416,-0.3947131049738188
-7.591097102256507,0.0,0.8102217729092844,-0.3132449369754463,-0.20393523326763605,-0.7794758749038558,-0.2662137341559953,-0.5929382176034494,-0.21132680804080695,0.527814202682978,-0.33522427928960963
4.121385608486625,1.0,-0.2544712290705117,-0.30854747427389584,0.12996249847763142,0.3773575698621386,-1.621486093893398,0.21698294476251734,0.160061524893711,-0.8223435203446835,0.5748780973921727
28.053094329973327,1.0,0.24792344974444291,1.4469064823231148,-0.1451846459151003,1.4547501245095453,0.5209149312484264,0.814557312330756,-0.002579211786831993,0.9170083177555665,0.9470228922606502
-46.35216379586193,0.0,-0.2296309128768824,-1.8514876567254412,0.08920711602642693,-0.923752914770848,-0.8289146895986631,-1.72131704254642,-1.3767365303685846,-1.137050042433457,-0.13226223927654984
-158.27641116793706,0.0,-3.1460057229567484,-1.7382149253151722,-1.8368033280767744,-3.103252456844442,-3.2066904536539984,-3.7831073830473123,-1.8199682126645378,-1.0449706074927922,-1.4882098421675505
-1.0303724074355942,1.0,0.37701783089601776,-0.6764062557937305,0.24127115960570503,-0.22819773798610768,0.12363501797912234,-0.004997217245035851,-1.1446717510028033,-0.1240601737209458,0.39586227737553936
-20.871072394597864,0.0,-0.44875004188978546,-0.963067610460805,-0.6776286281191326,-0.11004491738602988,-0.8168456580653951,-0.2788767837063742,-1.222597933715879,-1.2601836924134697,-0.8942512346450523
-26.010257913194526,0.0,-0.4810618881066504,-1.3356476597760647,-0.5290750527001967,-0.1174012264774311,-0.295732425605598,-0.749921358221719,1.5334481997329,0.2743346983009632,-0.4919242138793036
10.80918317760743,0.0,1.1201061484887946,-1.6313435137183132,0.5573643840156848,-0.21947531378063892,-1.1487460995814118,0.13885584344737192,0.9861709068325043,0.36654160793843604,-0.7283824793942956
-59.309671318336115,0.0,-1.3252344064983257,-1.3019819873178844,-1.221298624356659,-2.105657169923169,-0.7666260673551205,-0.7469782875322193,-0.04188681614588298,-0.637478688759474,-0.7838923059209403
-63.92779929347109,0.0,-0.7537876061975001,-1.3581443732084384,-0.5036856043445781,-0.6616616044080286,-0.8060575272215585,-2.06486754355357,-0.3711522539562035,-0.3576911136071462,-1.2866368253860498
4.529994620342901,1.0,-0.1402448783412604,-0.4861003817372001,0.3939385294878764,1.117210470342028,-0.4639407751226393,-0.5649440053535152,0.8238919699787404,-1.2785992285751715,0.3661690503158168
33.818965005529975,1.0,0.1841576285620045,0.22471455091189335,0.9005372128782112,1.543261975655308,0.5154208739053647,-0.10751086958449041,0.3326063381497238,0.813650044846994,1.7482616481073099
-17.459509870005775,0.0,1.0621006966092466,-0.023613043149595947,-0.4845952172010174,-1.1812940279887842,0.06534342573684097,-1.0178431846410672,-1.3350075409485889,-1.0287857642124605,-0.051973526465501574
74.51098462815209,1.0,0.21075308887037264,2.2276056653951803,1.6660779026689005,0.787281923270935,1.448684283452148,1.0963830246286381,3.6143187621702473,1.823938825894037,0.6068868905818051
32.545771578154806,1.0,0.8510647391963938,1.5447716509457972,0.5500635660102748,1.2153434251128516,-0.26177411255162786,1.2398294597616641,-0.7908755431244725,-1.1601310801504108,1.1970972648298919
16.350934569449805,1.0,1.5543386352996416,0.5427823179634335,-0.6218760037285045,-0.503904698283406,0.7781389089734636,-0.20497529256917177,1.0767704229637205,-0.10712145985993354,0.6315513833165795
74.21691605778233,1.0,1.517111701903253,1.35488712516231,1.1323956030736502,2.460156205183758,1.8576885625044077,1.7432624161738244,0.7867634338039575,1.8665906148273776,0.7436332483940703
8.482491488212181,1.0,1.1257116299244614,1.0973916002776587,0.550082967930499,-0.7487692488313406,-0.7954628831645251,0.6771777319655273,0.9156730621819562,0.006647651684671439,0.8894104427782966
29.415333273198147,1.0,1.261024962756669,-0.7880133898067926,0.19189644366670489,0.7852732021616657,-0.040628348449877526,0.33233452259235163,0.5087113923493125,0.504302085648059,0.8540254171295105
24.324262663170156,1.0,0.2531221599821895,-0.40896550540662596,-0.15489728726327337,-0.2834549455690176,0.814385313121307,0.6720821737208302,0.7538447042654509,-0.5722216347264332,0.6772297557050809
6.868996481110635,0.0,0.045586121193926535,-0.848406981793361,-0.46279043379533485,0.3650602564153761,-0.48156584073424374,1.341435850352347,-1.5012057501958544,0.903767927928902,-0.6798936992803583
-61.00328524927668,0.0,-1.2625826242852163,-0.9664370729389441,-1.8396617246170934,-1.688925591845326,-1.0763275704240316,-1.1590362706626496,0.07173316392227147,-1.9471225510709633,-2.640552142401616
-53.02328671853801,0.0,-1.2517434257884028,-0.5221026510085031,-1.3610201796869985,-1.7346408789862893,-0.5912700717031573,-0.6537593178429081,-0.8858395252841308,-1.7337360825627048,-1.8356007551590352
-42.91741696899093,0.0,-1.0590561254213435,0.2599731172506979,-0.16403619855125762,-0.8156941514437074,-0.6906907277825265,-0.4198591733572279,0.19571346865960398,-0.643413746547191,-0.34612241157670276
-64.14433592009105,0.0,-0.8362189192384761,-1.1442899022651196,-0.7314342829524944,-0.7509595311971506,-1.1258161889133498,-2.395206340425665,0.14366082801881763,-1.3081067868903595,-0.9575961409544805
34.1919963614117,0.0,0.7885386184785955,0.3176937705867538,0.45704795293714623,-0.576853955582832,0.8205622524564244,1.110586296361856,0.20458731638769734,-0.03198966732389413,-0.41329936700409536
-41.30369399082046,1.0,-0.19626015555252943,-0.5173620126738085,-1.132067904766377,-0.8292134521084672,-0.447602161879534,-0.475247874270203,-2.2273214699850286,-0.6102678493004634,0.09606188022026467
50.84210095158182,1.0,0.6976918504599683,-0.5531126357555068,0.3705989624865318,1.2006188367324724,1.037441110161248,1.3577913903876546,0.7601803629890019,0.2936670312389487,0.8078589272459378
37.68614612399349,1.0,0.44046139177652227,1.5230096149900993,0.27046493826038803,0.2760793978446116,1.239393218600987,1.1072084347760365,0.048931673939349093,0.5360525040088241,0.6466972279851186
-22.743008068949635,1.0,0.07730019330339089,-0.16018671733368392,-0.1894930697618638,-0.18103690592480692,0.7236091521768231,-1.3433011449396501,-0.04739411071039296,0.07387138170006098,0.07756499811389492
8.925684571578763,1.0,0.06741420752416709,-0.5900161842845192,0.33261801409481456,1.012964568068803,0.8033327724382266,-0.5478690925832232,0.3647208763446409,0.8112917548261325,1.2355285165601315
-27.798461728499102,0.0,-1.193015091348843,0.3487975299677763,-0.19551422398231327,0.073764457192061,-0.8682413271550368,0.2513721392229224,-0.8942724205675083,-0.9982127071255985,-0.6373717803610205
-14.555237012198607,0.0,-1.1119115884685065,1.0302742719616298,0.07880334351260214,0.5423332913940588,-1.0698370362721132,0.18816163009475387,-0.28238208770970546,-0.14526064882676662,-0.29863867820192574
54.485692240181784,0.0,-0.044300210274666504,0.8111805664220075,-0.012918854909994351,2.0669994016252344,-0.22279949853074843,2.436416037682865,0.11772581313816204,-0.08648867240442953,-0.999213646627336
-24.180798299609943,0.0,-0.1437424419229239,-0.2164377128376662,-0.7942484020847239,-0.7059125093317333,0.48881932766923514,-0.17904078682504915,-2.38603941232519,0.14119475122853678,-0.9734004104317524
-77.45872114118718,0.0,-1.8025877099628238,-1.1754011467010357,-0.23226540197657333,-1.0035991185742168,-1.0861830443434135,-1.5014119135446384,-1.8700522866303322,-0.3228657364669011,-1.5602622150023966
21.226188978009585,1.0,0.37467805142544186,0.488008035141906,-0.9789229314343185,0.4691981411994477,-0.10636722011804021,0.5266580603239852,1.1849902910308547,-0.08764280884763329,0.1931259455969564
-23.453299672140467,0.0,-0.6440794463273228,0.4604717421824762,-0.36350076556372934,-0.37498590246102903,-1.503149798945318,-0.29203805293819973,-0.7476076132441101,-1.3070704865226834,-0.4345711622273416
